,x1,x2,x3
5111,-0.3134457,0.73014385,-10.810763
5112,11.959342,9.184405,-3.0461664
5113,-3.2447853,-2.3590791,1.2122364
5114,-8.125856,3.4451804,3.9901285
5115,3.4986396,1.9585772,-11.084302
5116,-8.272147,3.8384097,7.8505406
5117,4.348216,-7.252183,-5.4000573
5118,-1.1994146,2.6778967,7.145473
5119,-1.6051785,2.600994,7.503585
5120,2.0097275,3.9689832,-0.1496672
5121,-15.549068,3.951397,7.505106
5122,4.039893,0.34410447,-9.6154785
5123,-9.580683,5.4929724,7.461772
5124,-4.2408514,-1.1250013,4.468636
5125,-9.556507,3.8147917,4.805275
5126,2.9784172,-8.939864,-2.5634854
5127,5.3166127,-6.492048,1.3617927
5128,2.7469082,-0.43072495,-11.436531
5129,1.2098154,-0.07238341,8.019595
5130,-2.0869572,2.4141393,8.185651
5131,2.303162,-0.27266777,6.529652
5132,3.6538708,-8.671911,-2.814826
5133,-2.3536277,3.0075197,8.091117
5134,6.2966857,-5.0096636,-6.9069495
5135,2.6573179,2.91754,-12.063561
5136,0.11361099,-2.2673733,-10.171112
5137,6.663457,-6.1932096,-1.3753982
5138,4.394695,-0.70453894,-9.397169
5139,5.393697,-6.965013,1.5112054
5140,3.4259734,-1.0100582,-9.220507
5141,-3.3324661,1.6992081,3.333003
5142,13.290096,9.053786,-2.5141826
5143,0.61903316,6.2592664,8.302218
5144,2.8519468,2.2268908,-13.340312
5145,3.9445465,-10.707659,-6.462538
5146,3.4152203,0.08367123,-11.443129
5147,6.036269,-10.255116,-5.4054174
5148,-1.1875678,-3.8294544,-7.729807
5149,-2.0519924,-3.2803135,-2.5210028
5150,12.17344,10.575627,-1.1033221
5151,2.6058493,2.5285199,-13.256772
5152,8.116584,-8.423388,-5.96343
5153,2.7099538,5.251322,5.064149
5154,2.5933716,4.584307,0.7749957
5155,12.219471,10.486658,-1.2361057
5156,2.1549542,0.7444043,6.0306563
5157,5.5868425,-4.9804416,1.4865612
5158,-2.8542602,6.1856008,7.814502
5159,14.667398,9.497944,-2.4676273
5160,2.5502958,2.26189,-10.619974
5161,-2.9297087,5.2249527,6.688483
5162,-3.8530412,-1.5337167,2.6455166
5163,-14.059957,5.6264877,8.127897
5164,-3.3235886,-3.3489797,-1.6622348
5165,-1.2500099,3.575821,3.6298528
5166,13.444839,9.870806,-1.3946245
5167,0.84372205,0.76376,-9.091876
5168,5.6166735,-6.7623663,0.42448184
5169,-1.6403118,2.1901913,-2.3480637
5170,4.5292487,-9.183041,-3.19394
5171,-2.0040658,3.1689608,9.7818775
5172,-0.47409025,7.261051,7.3850503
5173,-13.421894,6.899656,6.8541183
5174,-2.1317391,0.9203002,8.821897
5175,-7.515668,3.7658749,3.5470293
5176,1.1935083,5.2205887,8.585543
5177,-3.0390642,-3.9341295,-1.1814755
5178,5.217681,-7.011633,-8.074023
5179,2.0608728,-0.1416294,7.174589
5180,-9.318037,5.342565,6.9202967
5181,-1.0223863,6.170875,4.7864995
5182,4.977369,-7.003397,-6.4802403
5183,-10.136988,4.055891,6.0347795
5184,4.7023115,-0.582938,-10.761207
5185,-1.7619737,-4.211523,-0.52998465
5186,1.8347301,4.847317,7.2672915
5187,-0.2693304,1.7911587,-2.2317533
5188,-8.483848,4.4670486,4.8343163
5189,4.0634,1.7882318,-3.3385208
5190,0.02481432,-5.186298,-8.507271
5191,1.4559563,2.9554813,-11.342401
5192,8.45868,-7.458243,-5.514741
5193,2.200161,1.904444,3.967229
5194,12.991401,9.758925,-2.7503412
5195,0.6722266,-3.8258684,-1.3693441
5196,5.378105,-6.7140636,-7.047308
5197,-3.5202632,-0.18707016,6.2109127
5198,7.8227,-7.093217,1.6025808
5199,-4.8782005,0.7325414,6.313
5200,-1.44085,-4.8005548,-0.68714225
5201,-3.7932262,2.0710592,7.816406
5202,-1.2363864,-1.5288389,-10.070683
5203,2.5370774,3.1740348,-12.655652
5204,-0.11712371,5.807761,7.8639116
5205,-0.1503397,-2.2232823,-11.872389
5206,11.281044,10.790783,-0.9983556
5207,-8.389626,5.022284,6.093133
5208,-0.1341973,2.245803,0.5927253
5209,4.768087,-6.21303,-6.108857
5210,2.7282007,-0.97403914,-0.67445666
5211,-0.80364686,2.550727,8.727491
5212,-1.998723,3.596939,-0.54512286
5213,7.4303966,-6.514364,-5.4097323
5214,1.0358994,1.9572946,-12.106385
5215,1.5119504,0.5774955,-0.72135735
5216,-0.5071192,-4.13626,-8.896332
5217,1.2021389,0.23531191,8.231216
5218,1.2305999,-3.2281744,-1.3198233
5219,0.4118838,-0.98689604,-10.910951
5220,10.025872,-6.686568,0.48466837
5221,12.259267,10.781317,-2.2452633
5222,-10.431956,5.7984576,6.0794106
5223,-0.23503129,-2.8990946,-3.0321603
5224,-1.9443661,-0.9259961,0.7064243
5225,-0.6512782,-3.4843345,2.1676145
5226,-11.016344,6.6461205,6.517339
5227,-11.409772,3.7320786,7.959647
5228,3.2383049,2.155288,-11.177498
5229,1.7791396,2.2440026,-9.85606
5230,1.6131096,2.2542183,-4.358012
5231,-1.309719,-0.16632463,0.21507764
5232,8.368158,-8.205615,-6.1573243
5233,4.7284384,-8.925263,-6.5869756
5234,-2.425725,2.4327643,-1.3218049
5235,3.2899957,3.2450736,3.5309868
5236,3.0166104,1.420107,-9.953512
5237,4.2030854,4.530023,3.5225704
5238,7.8936267,-7.0861297,-5.2394333
5239,1.015199,2.0049443,-0.34307283
5240,6.099189,-4.9921184,-8.60825
5241,0.103489324,1.2398611,0.5593041
5242,-6.290827,3.3678236,3.2118568
5243,6.7106175,-7.6744356,0.106743015
5244,-10.130109,2.9825876,6.3145146
5245,3.0441942,0.83870596,4.8895154
5246,2.8044336,5.4244056,6.376284
5247,0.32577863,5.072597,7.3489213
5248,-0.7200475,-1.2721745,-10.68864
5249,-2.3013997,1.3146465,6.77799
5250,-0.8205688,0.8174585,4.5891356
5251,6.336816,-7.3201437,0.6446939
5252,-12.012161,4.589188,3.23682
5253,1.6232644,3.00161,-3.0299945
5254,-0.25479716,-1.0308509,-0.007612029
5255,-0.96976066,2.168845,9.466547
5256,5.4719453,-9.221592,1.3647195
5257,6.118709,-5.265725,-5.921481
5258,-0.47191256,-3.2684002,1.4160237
5259,-3.6275845,2.7499883,8.811648
5260,7.3498087,-8.910051,-0.9649862
5261,-12.032579,5.023065,5.9638414
5262,-1.6095847,-3.3990026,-1.9555731
5263,2.8423674,-4.543929,-9.592068
5264,6.8177695,-5.949744,-6.185997
5265,-1.9505478,4.038997,1.2046589
5266,-15.177872,4.8717127,6.801216
5267,-2.2064235,-3.678508,-8.57021
5268,4.9283686,-7.825359,-1.2184216
5269,1.8662107,6.476892,6.021361
5270,1.6872561,-2.4908924,-0.045698117
5271,6.8659034,-9.13732,-4.74392
5272,8.146487,-8.451539,-1.4440913
5273,-0.8780695,-4.0349574,-10.582976
5274,1.9637018,1.8078705,-9.370521
5275,0.81896585,5.697246,8.023585
5276,7.237258,-9.425939,-5.3186455
5277,5.132253,-8.226557,2.8265631
5278,-2.0205808,5.9992695,7.460176
5279,-0.5494994,1.7960242,-0.30387533
5280,-1.612058,6.3248353,7.6230435
5281,6.1136622,-5.2308455,-7.845124
5282,0.91538787,-0.52273947,-2.5467014
5283,8.726389,-9.490384,-1.1436381
5284,1.108415,-1.6586357,-11.254758
5285,4.5442367,-9.61052,-5.7850943
5286,6.619639,-4.953621,-8.046218
5287,2.1287098,-0.054199543,-2.0513163
5288,-0.6279989,3.2607937,-2.0350645
5289,-0.24696243,0.6095879,7.831642
5290,-0.8632531,-2.073757,-2.8395982
5291,-1.7458007,2.0588462,-2.491485
5292,-2.3056617,6.1237307,9.895072
5293,-1.6797143,3.2388022,-0.81786865
5294,-1.40942,-6.2029505,-8.974144
5295,-14.856843,2.851757,5.590734
5296,-1.9678752,-3.6380382,0.29871416
5297,-3.3437397,5.8164315,3.5864134
5298,4.878799,-8.907816,-3.1516042
5299,-0.86365336,1.5866479,8.992893
5300,5.706381,-8.415903,-1.9196914
5301,-7.5543528,3.2408733,6.395554
5302,6.2201004,-4.737692,-0.2481184
5303,4.213293,-10.606088,-5.717336
5304,-0.86413884,-2.0172007,-10.087336
5305,-1.7273688,3.128908,-0.17666848
5306,-4.5359936,-2.961193,0.21879517
5307,1.8979223,1.307725,-12.761759
5308,3.3966749,-9.378295,-6.7468553
5309,2.9256406,-9.297781,-6.894175
5310,3.3985755,0.5631045,3.3213112
5311,-6.39811,4.12212,5.9144273
5312,-3.0344207,2.8827286,8.100015
5313,1.1932298,0.9758674,-3.707611
5314,-1.8831854,-2.1470926,2.6181777
5315,11.365474,9.722052,-2.7690198
5316,2.7525618,-4.9758925,-8.9418
5317,-11.667473,5.093422,3.6876132
5318,-1.6491928,-3.2105653,0.3363562
5319,1.8738989,-2.6792262,-10.46824
5320,-8.976981,3.953879,4.905239
5321,-10.0693245,6.6758657,6.243512
5322,10.078095,-7.6184235,0.7932818
5323,12.074827,9.110461,-2.3589683
5324,6.7527084,-9.70055,0.9836944
5325,-10.83575,5.7009544,6.4897394
5326,2.082117,4.563912,3.0335314
5327,-1.1759706,-3.5947013,-6.9784465
5328,5.483874,-5.1120644,-8.809609
5329,1.9983993,2.0722892,0.49065894
5330,-16.186125,4.551252,7.491308
5331,2.7449117,4.4149675,6.0826592
5332,13.341926,9.009371,-1.9659817
5333,-3.751469,-2.9423113,1.4563184
5334,2.5974486,0.40782827,-10.8967085
5335,1.301198,3.5483816,-0.77421224
5336,4.0973244,-7.367252,-5.8493695
5337,2.2517092,0.99996406,7.87488
5338,5.805841,-10.668268,-6.8066354
5339,6.6314263,-7.568937,2.1978385
5340,4.6136394,1.1461715,4.250128
5341,4.130942,0.67153734,-10.841823
5342,-2.5643234,-1.2268709,0.032114122
5343,5.1626043,-8.863339,1.6418071
5344,-1.7708266,2.8816152,5.0009174
5345,5.60703,-1.8784095,1.4926293
5346,-7.964281,4.0871267,3.5584095
5347,3.980516,-8.436658,-1.0738529
5348,-0.8943418,5.5717907,3.0249627
5349,-13.103128,4.0449767,5.4350643
5350,-13.6518135,6.204379,7.2362356
5351,0.6469002,2.1623275,6.4875855
5352,1.5690817,2.175519,9.44108
5353,-0.6376772,-2.407647,-9.796865
5354,2.501171,0.9850302,-3.847485
5355,-2.0416727,-4.628707,-2.7804496
5356,2.2664094,0.8175027,-1.3692603
5357,-0.84460944,-4.9236712,-9.695417
5358,6.7333817,-6.4741726,-3.769506
5359,-1.7691774,-1.1501192,0.40958327
5360,-1.8167017,-0.22827898,7.2649775
5361,2.6497092,0.68285275,6.6619425
5362,4.102789,4.3634515,2.2666805
5363,4.734879,-9.5418,-7.541133
5364,-7.918843,3.3697681,3.1190972
5365,-10.736244,3.8320067,5.220227
5366,1.1904792,3.9220088,-0.83530486
5367,8.5873165,-7.1093926,-7.061378
5368,9.150218,-9.171392,-0.67236215
5369,-1.2070448,-3.0216799,-9.724965
5370,1.1996936,1.8602043,-12.973949
5371,8.371049,-8.989067,-5.6152387
5372,5.476319,-0.2285239,-11.185089
5373,-0.90504175,-2.031642,0.85851735
5374,-15.580967,4.828672,7.46594
5375,-1.356086,0.41796097,-0.0591756
5376,-16.1094,3.849083,5.984957
5377,-6.133687,1.73556,4.8672857
5378,7.7972717,-10.518516,-0.55244637
5379,-3.3401723,2.907938,3.430173
5380,3.159335,-4.571198,-8.991096
5381,4.6976824,-6.676141,-7.78644
5382,8.613715,-7.166602,-2.242702
5383,3.8862846,1.2150679,-9.959544
5384,7.843137,-6.1363106,-5.1859226
5385,-1.9170877,0.58887005,7.3453565
5386,-1.5686044,2.246889,7.3092275
5387,-0.47984695,-1.7791059,-10.960656
5388,-9.507537,3.9006412,8.4797325
5389,3.270334,3.8615153,-2.4716623
5390,-11.913581,4.96142,5.1906114
5391,-1.2985734,2.9588723,8.169538
5392,2.9539685,2.3735745,-1.6474664
5393,3.243684,4.5279236,3.043114
5394,6.972181,-10.302828,0.7103463
5395,-1.1862856,2.4128761,4.490482
5396,-0.009335351,1.2163498,5.3402786
5397,-11.201127,4.216204,3.7220845
5398,-16.774351,3.223874,7.4211044
5399,-0.5914977,5.246305,2.8832898
5400,0.110840715,4.5605516,3.6007059
5401,-3.426243,-3.6482325,-1.0696623
5402,7.095652,-7.7649436,-0.25634533
5403,2.1889827,2.5896451,-12.244203
5404,-4.382962,-2.0175576,2.5409408
5405,-10.42068,5.4213033,3.746574
5406,-0.23679654,5.1648355,2.9550703
5407,-7.570457,4.218935,4.2525067
5408,-1.3494546,2.4528708,-0.43479842
5409,-2.7523918,1.74835,6.4871597
5410,8.427723,-7.9375534,-4.8571615
5411,-2.1795754,-4.0478387,0.46563277
5412,12.996628,10.306572,-2.8914173
5413,-3.566374,2.2896087,6.9534698
5414,-1.8090718,-3.3156004,-3.5433502
5415,-0.15579511,-1.9934976,4.728747
5416,1.199179,3.3533914,5.998285
5417,6.372862,-8.054598,-6.598541
5418,0.5165347,0.16467954,6.1667814
5419,-2.9245865,-2.9941711,-1.7359669
5420,3.6188173,-8.554784,-2.9800267
5421,-5.9664826,2.4016995,4.9111934
5422,0.2617381,5.0837693,2.9460742
5423,-2.2676623,-0.0163459,4.7350583
5424,6.639216,-6.1434994,-8.181844
5425,-11.011601,5.835282,6.5911107
5426,6.900703,-4.4451685,-9.032204
5427,5.0780163,-8.250055,-3.9086509
5428,1.7787851,1.9874854,-3.867751
5429,-6.651463,1.7357013,3.2049234
5430,-0.1203355,-2.451486,1.0520803
5431,-13.002248,3.286724,5.9389615
5432,0.60119796,2.3367705,7.7891207
5433,0.7007027,4.098689,3.7108142
5434,11.809328,9.553035,-2.6280906
5435,-3.4189246,5.5343676,6.3034062
5436,2.0150087,-2.9303737,-1.376495
5437,7.5392036,-4.1545944,-7.1664667
5438,-12.126127,5.155316,7.3461156
5439,-7.196923,3.4090166,3.0650074
5440,-0.5702767,-3.3210406,-6.673439
5441,6.6782255,-2.7400768,-10.02726
5442,2.3118591,-1.6395186,-4.725318
5443,-13.002742,6.2388587,7.1248126
5444,6.4293957,-9.862952,0.37313646
5445,0.34128934,0.2678275,8.587298
5446,6.9418993,-8.200449,2.474958
5447,-3.5063624,0.13431013,4.7375197
5448,-9.542262,3.1195166,2.5362148
5449,-3.7346084,2.8810503,9.391268
5450,8.433308,-4.54147,-9.433427
5451,-2.1384752,-3.5980005,-0.8321136
5452,6.943155,-3.7959406,-9.132025
5453,0.2574171,3.2990563,-1.0317714
5454,8.247209,-8.513541,-0.05066984
5455,-0.89049524,5.8200974,9.047658
5456,1.6228714,1.4337178,-0.24105589
5457,5.5080733,-5.6234217,-8.284989
5458,7.9235935,-5.905065,-5.724991
5459,-0.39900088,-1.9582202,-11.145248
5460,1.9863949,6.2300363,7.843977
5461,-2.9830954,3.1464806,0.06657635
5462,1.7459034,0.5357632,-12.621223
5463,-0.47377,2.297756,8.297859
5464,2.1505613,-0.25820655,-7.4757714
5465,-10.119953,1.0047419,6.9046116
5466,-0.1158916,2.380505,-2.1095872
5467,3.9689698,5.378876,5.7920847
5468,14.03329,10.491682,-1.3907971
5469,1.4838868,7.2010837,7.992875
5470,1.645712,3.8069634,-0.1908242
5471,-3.2054741,1.5291985,4.0463815
5472,5.29546,-10.437296,-5.6859384
5473,2.36501,-0.1512454,-11.473009
5474,-0.49335372,-3.1428766,-3.4373996
5475,5.8826323,-3.63159,1.863179
5476,-3.1501846,4.026293,2.9528244
5477,13.903342,9.887607,-2.0332956
5478,2.3485754,2.2259066,-13.249371
5479,-3.4188833,-0.901222,5.5968304
5480,14.642625,9.453388,-2.8175733
5481,-2.8892827,-0.37478372,-1.1572624
5482,1.5076513,-0.014404964,-9.914635
5483,-0.5978722,0.09573154,4.3805413
5484,-10.427233,5.8065567,5.278322
5485,-10.936795,2.2583795,7.8146086
5486,0.36741284,4.795716,1.6915402
5487,-2.311041,2.0371008,3.5906312
5488,5.4309893,-5.1699944,-7.3481326
5489,3.3601506,0.36848843,-11.591132
5490,-1.9497923,2.7422807,0.68292874
5491,-1.8070692,2.5558054,5.7656565
5492,-10.148393,1.1485934,6.4949985
5493,6.3123083,-5.41623,-8.624885
5494,-1.2878429,3.7243593,7.328128
5495,6.0542355,-10.657201,-5.562274
5496,-15.328217,4.9592752,7.073885
5497,0.5310995,-0.8232273,4.270599
5498,2.337445,2.8953443,-11.359352
5499,2.7048454,-8.570426,-6.2611594
5500,2.395642,0.7655003,4.4098535
5501,1.2867566,-0.87680906,5.126127
5502,0.20587468,4.1860757,9.288228
5503,-14.088899,2.4100916,6.5867815
5504,10.348714,-6.8936133,0.15577154
5505,4.6657276,-7.7863607,-6.770165
5506,3.723793,0.58931935,-10.895495
5507,-6.0310097,4.0848613,4.5687757
5508,6.8786144,-4.9431705,-6.649712
5509,12.659524,8.790732,-2.5446332
5510,5.925955,-10.276379,-4.674741
5511,-3.3951378,5.1606503,8.9899845
5512,-2.057781,1.5558449,4.863488
5513,4.0313425,4.342749,5.2755604
5514,6.481784,-6.4878087,-8.057685
5515,2.1988971,-0.18678728,-9.853253
5516,8.235747,-5.390222,-7.284517
5517,4.991567,-11.16106,-4.162375
5518,-2.1521497,-3.481496,-0.027949667
5519,1.6413062,3.1472478,-4.3297944
5520,2.7918277,4.25973,3.0989258
5521,1.6178057,-4.78723,-9.837979
5522,-0.34267184,-0.25771487,4.6926713
5523,1.4200872,-3.379291,0.41395333
5524,0.61749226,-1.1913908,0.23497935
5525,0.4018931,5.835656,7.2446632
5526,0.7102846,2.269059,-3.1658711
5527,2.5069585,3.0492404,-4.7182302
5528,-2.0318754,-3.716187,-2.481776
5529,-1.7430497,-0.18523003,1.2395738
5530,-12.030278,5.2398124,5.1990786
5531,4.4765058,-10.467311,-5.564122
5532,14.551365,9.370721,-2.529097
5533,-11.788481,2.2094364,8.073687
5534,0.9702753,-2.4691956,-2.2438908
5535,-1.5001389,-0.60130596,6.1702886
5536,0.84695023,4.566844,3.1611648
5537,-10.380875,4.3905473,3.0092692
5538,-12.122246,4.60427,3.617474
5539,3.04077,0.13203938,-0.48599645
5540,-0.9748522,0.73618793,-2.2149355
5541,-9.365322,3.9477134,4.1440506
5542,-13.147916,2.7050858,7.5644727
5543,-4.4755955,2.6445987,8.229972
5544,-13.915972,2.8655472,5.985396
5545,0.031222565,-0.72465277,4.2123036
5546,-15.859298,3.9469566,6.169466
5547,-0.3391525,2.0313885,1.3663309
5548,-9.935126,5.4563837,6.1456494
5549,0.67036605,4.9707723,8.319533
5550,11.884221,9.977982,-1.9439446
5551,7.3278465,-7.5869594,-0.69215125
5552,-13.914243,4.3743906,5.0507283
5553,7.9992175,-9.011014,-1.1334723
5554,-0.5020561,-2.0286746,-3.2916403
5555,-10.675225,5.562945,5.026896
5556,0.27416837,1.2485523,-1.3738042
5557,9.005623,-9.416756,-0.17959821
5558,7.6760383,-6.72049,-8.291429
5559,5.578258,-7.9558845,1.3762113
5560,-1.6872184,-3.5939715,-8.157706
5561,-9.375489,4.726468,4.8155193
5562,3.1270213,-0.032986395,6.1104045
5563,4.07084,-8.345741,-1.8285177
5564,8.011236,-7.3523374,-0.36367685
5565,-2.115381,-3.5809479,-0.7436544
5566,4.0986547,-0.24621911,-11.214006
5567,9.46381,-7.227183,-1.6224202
5568,-15.776845,4.499399,6.843903
5569,-2.7518854,-1.7704487,-1.3464956
5570,-1.3002746,-1.2573453,-9.211395
5571,2.8720744,-1.4071301,-0.3248091
5572,1.2364901,0.5622666,7.106331
5573,-0.82424843,-3.6988728,-8.045314
5574,3.366398,1.7585007,-11.906842
5575,5.607649,-8.376726,-3.148797
5576,0.019717474,4.318479,-0.31871626
5577,-1.7788368,3.091307,9.965533
5578,13.256431,9.36552,-2.283664
5579,1.6751953,4.443316,6.6916676
5580,-0.7725122,-3.2182817,-0.83270454
5581,0.18152525,3.0055022,-2.3773105
5582,-1.2999259,-1.0444808,1.9504219
5583,5.2462506,-9.174455,-6.5504236
5584,2.1025054,2.453078,-11.4518585
5585,7.064654,-9.056551,-6.8770084
5586,7.1650367,-5.168134,-8.64712
5587,5.9868264,-4.65012,-6.9837375
5588,-2.7247417,-2.0056837,4.5527596
5589,4.2745643,4.708713,3.8277314
5590,13.724393,9.294338,-2.1550581
5591,0.52205145,4.1650686,3.6418588
5592,-2.2964773,-4.286526,-2.4405544
5593,-7.9556794,4.9515805,5.043885
5594,2.0621262,0.10002135,-11.087814
5595,5.5596504,-7.144597,2.1303775
5596,1.2814858,0.4978823,-10.9957075
5597,-2.3726337,6.050471,3.5724711
5598,-1.9976429,0.6241181,8.849459
5599,-9.443646,5.09386,5.4683366
5600,-0.5073124,-5.2440753,-8.626507
5601,-2.7063198,4.9224606,4.6136446
5602,-0.59225446,4.2357717,2.1182268
5603,-7.346928,3.8527484,3.9405773
5604,11.64411,10.198721,-2.9594712
5605,-16.5551,2.8005333,7.3424726
5606,0.28655648,3.2474394,7.176731
5607,6.2342906,-5.9236226,-7.338582
5608,5.7691073,-7.280445,-3.2082229
5609,5.6860514,-11.362144,-6.583191
5610,-8.660981,2.6711252,4.415705
5611,-11.880205,5.091847,5.9736824
5612,14.459136,9.925465,-2.117672
5613,4.349124,-8.855276,-4.927754
5614,-0.12578148,-3.229312,-0.73236746
5615,-0.5922828,2.2151139,0.6033226
5616,8.784803,-6.0629706,-1.3286242
5617,2.5476317,2.727485,-11.797333
5618,-9.023119,5.6768937,6.4636455
5619,-15.907386,4.106348,7.9855404
5620,-3.160846,-0.6413783,5.5187316
5621,1.0626222,0.7897511,-12.676886
5622,-15.525096,3.271867,5.9510946
5623,3.3700104,3.601585,-0.45480323
5624,0.110192075,2.3187766,7.122946
5625,-3.0563672,-2.9433866,-1.3345982
5626,-13.880272,3.0306513,6.3052306
5627,-1.3830241,-0.10843417,6.7605186
5628,10.665777,-6.4632688,0.025745703
5629,-8.249021,3.885141,4.258878
5630,-14.869548,4.3885093,7.1887975
5631,6.598011,-6.4815097,-1.7803212
5632,14.014133,9.704178,-2.8090928
5633,-12.277013,4.951919,7.209244
5634,1.4202183,0.99153894,-2.508229
5635,-0.2878692,-0.10982103,-0.6859696
5636,5.843837,-7.62769,1.6016581
5637,4.024074,1.7865927,-12.42463
5638,2.564143,0.80841315,-12.365152
5639,2.9917207,-1.6772723,-6.0705843
5640,2.1273181,4.6444306,3.0365684
5641,-2.1448011,-0.9885852,0.80203986
5642,-7.2703767,2.8469143,3.5810006
5643,7.294418,-5.51884,-0.2861111
5644,4.304986,-11.052805,-5.8239098
5645,5.9181495,-3.3404615,1.9296225
5646,5.2982893,-6.746193,1.1672205
5647,2.7535195,1.8484361,-3.8581433
5648,14.552684,10.183134,-2.2926028
5649,-0.15816538,-1.5339677,-11.707043
5650,5.4349856,-5.850396,-0.3940759
5651,-0.15035059,1.6821948,8.701626
5652,0.6491081,0.40382388,-11.857628
5653,6.4858227,-7.855135,2.4722764
5654,7.068066,-5.0575056,-0.38420734
5655,-0.55173767,-4.606723,-9.371097
5656,7.218622,-6.7219086,-3.610718
5657,-4.5065784,-0.7153291,5.269333
5658,-9.236074,4.2395797,4.8662233
5659,10.073688,-7.329004,-1.3851626
5660,-1.7180626,-3.3113241,-8.720524
5661,3.572673,5.8418865,5.873216
5662,-1.896677,-3.902601,-8.330268
5663,2.2599165,6.8684044,7.2543917
5664,1.4880629,2.2359362,4.1548443
5665,0.27622467,-0.0058220006,4.868044
5666,-3.0173528,3.2141747,8.941627
5667,5.309493,-6.8116236,-8.281885
5668,-1.3982246,-0.88060117,2.1829944
5669,-1.6461896,2.1552238,8.604189
5670,-1.0439057,-2.1063738,2.80778
5671,-1.9334557,-4.096435,-9.589044
5672,-2.5955174,5.96682,6.4067593
5673,-9.552803,5.9893985,5.805542
5674,1.2710087,5.0806785,5.8305516
5675,-0.5266178,-0.9913815,6.6369896
5676,2.9485512,-4.1459775,-8.286429
5677,-12.656603,5.916553,5.921699
5678,4.530004,-10.613161,-5.81801
5679,1.6099665,-1.965077,4.8645053
5680,-8.794823,3.064255,6.3379297
5681,0.33868295,0.29198065,6.106897
5682,-3.3419666,-3.0500388,0.7575598
5683,-1.2580906,-3.416963,-6.6950135
5684,7.7407084,-10.205286,0.5091821
5685,14.374514,10.098652,-2.3164794
5686,-3.2147996,5.397753,6.387808
5687,2.2122962,2.2907758,-11.914986
5688,0.46512517,-0.828214,4.000148
5689,4.2271237,-9.470272,-5.697967
5690,1.8223609,3.6284583,-2.7210615
5691,-11.883895,3.8411405,7.97249
5692,-3.855549,0.4856083,5.4115567
5693,5.09138,-8.297429,2.4061146
5694,2.610086,-3.8462143,-7.95866
5695,12.676983,10.003717,-1.3418307
5696,-0.9473469,5.741212,9.216729
5697,1.3409122,1.6040338,-10.392539
5698,-9.96723,6.1932697,4.8104353
5699,-1.995491,-0.4166035,1.1445222
5700,7.699761,-6.6807485,-7.714968
5701,8.082734,-7.115507,-2.0004864
5702,-0.3145177,5.434841,6.7677374
5703,-5.818363,4.300824,6.3891897
5704,2.0199814,3.203293,-5.099636
5705,5.0238724,-6.774402,-7.6383076
5706,1.330212,5.0653787,2.9742398
5707,7.3018003,-7.3524857,-2.0098088
5708,3.1577194,0.14510015,-11.94253
5709,0.19488038,3.5500891,-2.705902
5710,3.6767616,5.3683276,4.4615793
5711,3.7985382,-9.141714,-3.092473
5712,-4.8440223,2.2891111,6.0428205
5713,-2.061437,1.0038639,3.200353
5714,-2.991116,-1.3282235,0.22541943
5715,2.465168,2.4237468,-13.342969
5716,-13.090362,3.1789978,6.036855
5717,-2.510224,-4.5321603,-1.8223844
5718,-1.5859965,-0.2131387,-2.6958468
5719,1.3808912,1.7353966,-0.7654064
5720,-3.068645,-0.3401742,5.2359347
5721,5.749392,-8.661592,0.52088
5722,7.310036,-9.101323,-5.954071
5723,4.172312,-9.122516,-2.8898134
5724,1.2347034,1.3545431,8.726818
5725,1.2600169,1.130249,-12.107514
5726,-12.173273,4.134401,3.385961
5727,-8.911752,1.4572222,4.40302
5728,7.3105507,-4.9363976,-8.45033
5729,-5.4469814,1.0051503,4.479801
5730,7.03056,-9.326088,2.043903
5731,1.5093026,0.24837638,1.2260084
5732,5.994859,-4.4138656,-8.477158
5733,-0.9832062,-3.8125522,-2.007586
5734,-4.9400907,-0.035000395,4.1925416
5735,6.8160005,-6.102583,-5.450331
5736,7.3390684,-8.824615,-0.918719
5737,-15.828011,2.3936422,6.7523756
5738,-0.67384976,0.0329329,2.8494499
5739,-14.406035,5.541548,6.4190407
5740,3.1213188,0.15588304,4.3108983
5741,2.134001,-0.30253375,7.0929904
5742,0.37865245,1.3520162,1.9802687
5743,-12.029213,4.623939,3.092964
5744,-0.02024099,5.225321,4.297292
5745,4.4591208,-7.792722,-7.410524
5746,5.102083,-6.529229,1.0500168
5747,-8.627751,5.309978,4.8683815
5748,1.4290543,-3.7697244,-7.405238
5749,2.0898492,2.593581,-10.846757
5750,-15.7762575,3.7916884,6.1244736
5751,4.054399,4.129486,4.204646
5752,4.135617,5.744487,5.039681
5753,-3.453255,0.39347222,1.0033065
5754,-3.3207178,-0.90414166,6.100211
5755,1.3713698,1.7960255,-2.864439
5756,8.460461,-9.849417,-1.2674401
5757,7.779166,-6.923903,-8.536221
5758,4.470664,-8.891788,-1.6318059
5759,-4.4001336,-1.6830765,3.247786
5760,3.772066,-9.218427,-4.5302052
5761,0.2673376,1.3781575,-0.17414145
5762,5.1461425,-6.6218324,-6.924854
5763,8.556987,-5.3362274,-0.62264585
5764,-0.52199805,2.6613953,-1.1131961
5765,-6.253158,3.8243484,3.4200642
5766,-3.371192,3.7180557,3.4834392
5767,5.6117144,-8.622944,-5.5796556
5768,7.6794863,-5.306423,-7.920926
5769,2.2361224,2.2797847,-11.948478
5770,-15.375008,4.7212386,7.115312
